NAME_2,NAME_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,lat,long,map_image,NAME_3_clean,hujan_harian_max,hujan_kumulatif_3h_max,jml_hari_hujan_lebat,maks_hari_hujan_beruntun,total_hujan_bulan,banjir
tangerang,sindangjaya,17.43461375075873,57.75761017971496,25.79098058836773,11.25906025805125,Built-up,0.19034380597796846,0.09978414908847526,43.17047413368053,2026,1,-6.156638604955609,106.50336716690268,RGB_Tamansari2020(2).tif,pasarkemis,57.75761017971496,87.51119574390772,1.0,12.27136596353901,540.4730262735205,1
bekasi,cikarangtimur,29.979,52.98,32.2,15.164,Cropland,0.541,0.085,38.095,2020,4,-6.2885,107.209,RGB_CikarangTimur2020.tif,cikarangtimur,50.0,74.9,4.0,17.0,324.20000000000005,0
bogor,pamijahan,68.33,106.816,26.17,827.34,Tree cover,0.687,5.169,37.347,2021,5,-6.6933,106.6596,RGB_BabakanMadang2021.tif,pamijahan,75.5,141.50000000000006,6.0,12.0,433.3,0
jakarta timur,pasarrebo,10.002,17.507,35.79,48.623,Built-up,0.397,0.252,39.037,2020,6,-6.3264,106.8573,RGB_Cakung2020.tif,pasarrebo,13.7,27.600000000000005,0.0,7.0,121.7,0
bogor,citeureup,17.152,44.491,31.03,229.087,Tree cover,0.633,2.772,35.424,2023,7,-6.525,106.8924,RGB_Citeureup2023.tif,citeureup,13.2,28.2,0.0,4.0,80.1,0
jakarta barat,grogolpetamburan,44.314,68.142,37.86,6.01,Built-up,0.159,0.06,38.454,2024,2,-6.1634,106.7865,RGB_Tamansari2024(2).tif,grogolpetamburan,29.9,56.599999999999966,3.0,19.0,288.4,0
bekasi,kedungwaringin,37.626,69.676,32.13,10.722,Cropland,0.544,0.076,38.71,2022,1,-6.2516,107.2483,RGB_Kedungwaringin2022.tif,kedungwaringin,27.1,76.90000000000002,3.0,25.0,269.1,0
jakarta utara,cilincing,5.241,8.481,34.79,3.19,Built-up,0.312,0.068,34.586,2024,8,-6.1243,106.9421,RGB_Cilincing2024.tif,cilincing,20.0,24.899999999999984,0.0,2.0,38.50000000000001,0
kota tangerang,batuceper,19.673,37.349,39.67,10.341,Built-up,0.312,0.068,37.294,2023,4,-6.1618,106.6703,RGB_Batuceper2023.tif,batuceper,22.0,35.19999999999999,1.0,11.0,127.9,0
jakarta timur,pasarrebo,72.7253042732851,132.0842400733146,32.67262037494473,53.95982419453981,Built-up,0.32525196957297453,0.22766866069037733,40.18023099838207,2020,2,-6.352488834963173,106.95617948261233,RGB_Ciracas2020.tif,pasarrebo,39.12251969572974,85.2960315131676,5.754960608540509,29.0,471.9085351807781,1
bekasi,sukakarya,4.109783251184848,23.757038297304742,30.338529928378488,8.814639873043753,Built-up,0.34267041319069225,0.07766123994461932,33.70933682637014,2025,7,-6.169597535664838,107.11478722574176,RGB_BekasiSelatan2020.tif,sukakarya,23.757038297304742,38.629811248766934,0.0,5.0,127.40328078673029,1
jakarta pusat,menteng,22.235,40.602,38.66,10.741,Built-up,0.322,0.099,37.559,2022,4,-6.1958,106.8353,RGB_Menteng2022.tif,menteng,24.0,35.30000000000001,1.0,11.0,210.0,0
depok,sukmajaya,76.701,122.976,35.42,88.001,Built-up,0.25,0.34,41.613,2021,2,-6.3973,106.8436,RGB_Beji_2021(1).tif,sukmajaya,48.1,90.5,6.0,27.0,396.3,1
bekasi,muaragembong,22.10502271366188,86.81318728095845,34.385807206704264,1.597,Permanent water bodies,0.1175601878398418,0.046,35.322565972829935,2026,1,-6.0033,107.0499,RGB_MuaraGembong2020.tif,muaragembong,86.81318728095845,101.01418235596222,1.0,14.0,685.2557041235182,1
bogor,sukajaya,39.07499070105919,85.10870153539166,26.47270476660176,877.32,Tree cover,0.680277533452945,5.463,36.31217503606767,2022,5,-6.6635,106.9177,RGB_BabakanMadang2021.tif,sukajaya,55.56173644946701,102.4636973546593,4.462633039406592,16.387899118219778,289.00088499726485,1
bekasi,cabangbungin,6.745843470804743,25.10433354322766,29.128981191222607,3.757,Cropland,0.5751784883315915,0.053,32.57706165313721,2025,5,-6.0781,107.1363,RGB_Cabangbungin2020.tif,cabangbungin,25.10433354322766,46.920062566163125,0.0,11.0,209.12114759494705,0
bekasi,parung,46.56699545789277,68.92048287621864,36.512736896002096,78.69282403363268,Tree cover,0.557030881269985,0.2582055706397002,41.25707326162288,2020,3,-6.401628277381466,106.86320575333582,RGB_Parung2020.tif,parung,36.193975149577206,75.87635480903148,10.455949148635684,22.0,457.55177116886057,1
tangerang selatan,ciputattimur,31.067,70.66,37.32,41.355,Built-up,0.417,0.245,40.57,2021,4,-6.2988,106.7556,RGB_CiputatTimur2021.tif,ciputattimur,29.6,53.10000000000001,3.0,8.0,210.7,0
depok,cimanggis,14.639,26.893,36.56,74.634,Built-up,0.409,0.278,38.326,2021,8,-6.3677,106.8694,RGB_Cimanggis_2021.tif,cimanggis,40.7,51.600000000000016,1.0,5.0,120.3,0
bekasi,cibitung,31.167,53.224,34.95,14.027,Cropland,0.472,0.106,38.08,2022,3,-6.2357,107.1004,RGB_Cibitung2022(2).tif,cibitung,21.3,45.39999999999997,1.0,18.0,215.4,0
tangerang,teluknaga,18.589,30.477,33.09,3.313,Permanent water bodies,0.351,0.071,37.68,2022,10,-6.0499,106.6582,RGB_Teluknaga_2022.tif,teluknaga,37.6,62.00000000000004,1.0,18.0,228.3,0
bogor,tanjungsari,13.613272870596065,45.05150506152796,27.999656936084364,362.528,Tree cover,0.7512692495041927,5.549,40.62008449758445,2025,5,-6.6115,107.1406,RGB_BabakanMadang2020.tif,tanjungsari,45.05150506152796,77.21236099517535,0.0,16.0,422.011458988478,0
bogor,tanahsareal,94.49857742716269,229.04095089775734,37.14375811479601,155.25949381535895,Tree cover,0.44986614635136274,0.44039514173607613,37.830343424922546,2021,10,-6.5069642278511095,106.78963281785983,RGB_BabakanMadang2021.tif,cibinong,43.788547660783834,58.75212632821231,2.425997519468428,15.148004961063144,215.17322927027254,1
tangerang,sepatantimur,53.202,103.114,31.43,9.449,Built-up,0.252,0.066,38.16,2024,1,-6.1199,106.6084,RGB_Sepatan_Timur_2024.tif,sepatantimur,62.5,103.70000000000005,9.0,12.0,438.6,0
jakarta selatan,pancoran,5.697220278216651,38.022710349082956,35.50335706026668,25.382866036073015,Built-up,0.2789328325247087,0.16779549150297274,44.71402254588761,2025,3,-6.252559869164196,106.81360029171147,RGB_PondokAren2020.tif,bekasiselatan,38.022710349082956,60.80971734411677,0.0,5.0,176.61382862471618,1
kota bogor,bogorbarat,58.93968163246706,95.0902742272623,34.48898401075646,213.4251298276783,Built-up,0.5534923881242275,1.2288685276915505,37.581768903501015,2020,5,-6.561411860603672,106.83452263205355,RGB_BabakanMadang2020.tif,bogorbarat,51.02891902755199,70.88390980572872,3.590037580946367,10.614943628580448,262.4745206695205,1
tangerang,gunungkaler,42.183,72.668,29.82,8.194,Cropland,0.642,0.068,37.691,2022,2,-6.0957,106.3742,RGB_Gunung_Kaler_2022.tif,gunungkaler,19.5,45.29999999999998,0.0,13.0,176.90000000000003,0
bogor,cibinong,14.61485955620194,29.743691971627122,34.085581619085296,134.037,Built-up,0.39441328960052136,0.322,43.162196171681366,2025,10,-6.4839,106.8354,RGB_BabakanMadang2020.tif,cibinong,29.743691971627122,69.82947063640012,0.0,27.820077383120793,453.0606462422602,1
tangerang selatan,pamulang,23.894,70.216,35.98,59.039,Built-up,0.45,0.233,39.861,2023,5,-6.3395,106.7391,RGB_Pamulang2023.tif,pamulang,23.8,57.19999999999995,2.0,8.0,175.3,0
kota tangerang,neglasari,9.414,29.937,37.04,11.542,Built-up,0.34,0.072,36.721,2024,10,-6.1429,106.6302,RGB_Neglasari2024.tif,neglasari,18.2,38.40000000000003,0.0,7.0,126.39999999999998,0
jakarta pusat,senen,19.982,34.283,36.73,10.007,Built-up,0.193,0.092,36.954,2021,5,-6.1842,106.8459,RGB_Senen2021.tif,senen,20.2,28.6,1.0,9.0,159.3,0
kota tangerang,jatiuwung,29.428837771575886,57.43488879270786,38.55974450530572,24.30533874937101,Built-up,0.3819331783107267,0.1553287475311283,40.07958772535728,2021,6,-6.2616287475311285,106.86771037156657,RGB_Larangan2022(2).tif,pondokaren,26.23208861559197,51.932088615591944,2.6663391093663074,18.0,296.36948365944977,1
jakarta barat,grogolpetamburan,31.902,80.642,40.35,6.01,Built-up,0.161,0.06,36.753,2021,10,-6.1634,106.7865,RGB_Tamansari2021(2).tif,grogolpetamburan,25.0,40.69999999999997,2.0,9.0,157.60000000000002,0
tangerang,mekarbaru,13.514,31.549,37.72,4.93,Cropland,0.346,0.066,36.094,2023,12,-6.062,106.3871,RGB_Balaraja_2023.tif,mekarbaru,27.7,58.29999999999999,2.0,11.0,189.7,0
bekasi,pebayuran,19.703,38.787,31.12,7.055,Cropland,0.683,0.061,37.83,2020,4,-6.1593,107.2485,RGB_Pebayuran2020.tif,pebayuran,28.8,55.500000000000014,4.0,20.0,270.6,0
tangerang selatan,bantargebang,74.39963451538914,116.91286639605471,33.853760251687255,53.61562471362006,Built-up,0.32719318159175753,0.42017843908744934,40.73660770329121,2021,2,-6.392507227479466,106.973046385264,RGB_BekasiBarat2021.tif,serangbaru,47.00693080320219,87.83364046883972,6.0,24.666359531160246,411.49288491549396,1
jakarta barat,kalideres,18.97401447957852,87.71572433301668,34.385807206704264,5.258,Built-up,0.1572743660303749,0.071,43.88979809296172,2026,1,-6.1346,106.7039,RGB_Tamansari2020(2).tif,kalideres,87.71572433301668,112.29425543226242,1.0,12.0,588.194448866934,1
depok,cilodong,45.198,72.893,37.35,106.017,Built-up,0.447,0.295,40.983,2023,3,-6.4303,106.8379,RGB_Cilodong_2023.tif,cilodong,39.2,71.80000000000001,3.0,30.0,311.2,0
depok,cipayung,61.37,105.684,37.59,106.638,Built-up,0.334,0.3,40.589,2024,12,-6.4297,106.8028,RGB_Cipayung_2024.tif,cipayung,41.3,79.5,6.0,27.0,367.30000000000007,0
depok,cinere,58.766,121.297,37.37,54.274,Built-up,0.343,0.287,40.241,2023,11,-6.3315,106.7894,RGB_Cinere_2023.tif,cinere,28.5,52.800000000000026,3.0,23.0,288.49999999999994,0
bogor,cisarua,9.399307633096477,46.03393526534212,25.68463822581021,1216.752,Tree cover,0.651869251643879,7.714,40.83606501648447,2025,3,-6.6985,106.9552,RGB_Cisarua2020(1).tif,cisarua,46.03393526534212,92.06787060481724,0.0,10.0,291.3785366259908,1
bogor,tenjolaya,20.012,54.622,26.93,736.012,Tree cover,0.75,6.928,34.96,2023,7,-6.6537,106.708,RGB_BabakanMadang2023.tif,tenjolaya,8.9,14.799999999999972,0.0,5.0,45.7,0
depok,sukmajaya,14.448375958952408,47.04129926161695,34.385807206704264,88.001,Built-up,0.1454224616241428,0.34,45.55821105510535,2026,1,-6.3973,106.8436,RGB_Beji_2020(1).tif,sukmajaya,47.04129926161695,69.92864123449647,0.0,8.0,447.8996547275247,0
bogor,ciawi,59.961,147.137,27.37,925.94,Tree cover,0.647,6.501,35.967,2021,9,-6.7091,106.8937,RGB_Ciawi2021(1).tif,ciawi,58.4,149.19999999999996,6.0,25.0,464.3,0
jakarta utara,pademangan,12.484,35.346,33.14,3.198,Built-up,0.328,0.104,34.955,2024,7,-6.1301,106.8381,RGB_Pademangan2024.tif,pademangan,28.1,53.10000000000002,2.0,9.0,114.0,0
kota bekasi,setu,59.35139188707209,108.88089619572875,33.81397677300225,34.81329440462595,Built-up,0.2833018722515124,0.21611617191865679,40.66045187492407,2022,1,-6.282684112441993,106.82223050414247,RGB_BekasiBarat2024.tif,bekasiselatan,33.951801161349884,83.86646225612864,8.240994193250563,17.65652032362303,386.545154935737,1
tangerang,sukadiri,55.402,96.66,26.92,4.864,Cropland,0.316,0.063,37.62,2024,12,-6.0699,106.559,RGB_Sukadiri_2024.tif,sukadiri,25.3,57.49999999999997,2.0,27.0,290.6,0
jakarta barat,palmerah,20.273,32.163,39.58,10.559,Built-up,0.206,0.122,37.159,2020,10,-6.1917,106.7956,RGB_Tamansari2020(2).tif,palmerah,40.7,65.6,1.0,12.0,238.90000000000003,0
jakarta pusat,menteng,25.925,44.074,39.55,10.741,Built-up,0.224,0.099,38.017,2021,3,-6.1958,106.8353,RGB_Menteng2021.tif,menteng,27.3,35.599999999999994,1.0,19.0,235.5,0
tangerang,teluknaga,33.988,91.26,34.52,3.313,Permanent water bodies,0.348,0.071,37.087,2023,1,-6.0499,106.6582,RGB_Teluknaga_2023.tif,teluknaga,32.5,86.10000000000004,4.0,9.0,236.6,1
tangerang selatan,pondokaren,18.714,66.17,35.08,28.61,Built-up,0.397,0.18,38.27,2023,6,-6.2664,106.7114,RGB_PondokAren2023.tif,pondokaren,16.1,30.59999999999995,0.0,13.0,135.80000000000004,0
bekasi,cabangbungin,20.557,32.753,32.9,3.757,Cropland,0.341,0.053,38.585,2021,3,-6.0781,107.1363,RGB_Cabangbungin2021.tif,cabangbungin,17.6,32.79999999999997,0.0,18.0,181.5,0
tangerang,kelapadua,14.6397595363034,58.113960188262325,34.385807206704264,27.206,Built-up,0.1354439695693046,0.146,45.40378268306032,2026,1,-6.2426,106.6094,RGB_Kelapa_Dua_2020.tif,kelapadua,58.113960188262325,82.06532126741092,1.0,12.0,453.83254562540543,1
bogor,parung,14.04811627094822,39.9760408020816,31.956350558546983,104.116,Tree cover,0.5267639819004523,0.338,43.14250293982972,2025,1,-6.4349,106.7128,RGB_Parung2020.tif,parung,39.9760408020816,101.8006386101256,0.0,27.0,435.4916043993948,0
bekasi,pebayuran,8.51,23.242,30.44,7.055,Cropland,0.6,0.061,34.296,2024,5,-6.1593,107.2485,RGB_Pebayuran2024.tif,pebayuran,42.8,75.20000000000005,2.0,5.0,162.7,0
tangerang,kronjo,30.876,71.416,32.36,4.048,Cropland,0.333,0.069,38.339,2022,12,-6.0703,106.4282,RGB_Kronjo_2022.tif,kronjo,28.1,61.20000000000002,4.0,15.0,282.3,0
jakarta barat,kembangan,3.620957159710886,34.93009798771532,32.976429771309014,7.823660022537908,Built-up,0.26875066150794785,0.090368519029905,43.13787447206912,2025,7,-6.171703452934515,106.75401976801292,RGB_Tamansari2020(2).tif,kalideres,34.93009798771532,46.856558109120314,0.0,5.0,112.24967195103746,1
jakarta selatan,tebet,3.136542161662845,26.95192044298881,31.319218442250886,6.407083641372967,Built-up,0.2758267606080357,0.08546539860383354,36.636174336343494,2025,7,-6.139760851215587,106.78892543733721,RGB_Jatinegara2020.tif,jatinegara,26.95192044298881,38.65581409420753,0.0,5.0,97.2328070115482,1
tangerang selatan,ciputat,9.996437637265872,29.33873951055336,34.385807206704264,44.431,Built-up,0.2658562600125375,0.212,45.88694194206048,2026,2,-6.3082,106.7277,RGB_Ciputat2020.tif,ciputat,29.33873951055336,54.59060370365532,0.0,21.0,279.90025384344443,0
tangerang,rajeg,10.78,19.314,31.54,8.659,Cropland,0.511,0.105,32.829,2024,8,-6.1163,106.5103,RGB_Rajeg_2024.tif,rajeg,10.0,19.09999999999998,0.0,5.0,34.000000000000014,0
bogor,jonggol,38.565,57.985,31.53,186.743,Tree cover,0.64,2.153,38.748,2021,3,-6.4961,107.0456,RGB_BabakanMadang2021.tif,jonggol,21.7,37.99999999999999,2.0,22.0,271.40000000000003,0
jakarta barat,kalideres,16.165,43.131,36.14,5.258,Built-up,0.289,0.071,35.44,2022,7,-6.1346,106.7039,RGB_Tamansari2022(2).tif,kalideres,42.2,74.6,2.0,7.0,162.1,1
bekasi,sukawangi,81.382,132.806,28.78,3.12,Cropland,0.1,0.044,39.649,2021,2,-6.1187,107.091,RGB_Sukawangi2021.tif,sukawangi,156.1,194.5,10.0,27.0,547.3000000000001,1
jakarta pusat,kemayoran,21.203,61.599,40.4,6.168,Built-up,0.18,0.103,36.758,2022,9,-6.1627,106.8558,RGB_Kemayoran2022.tif,kemayoran,20.2,39.20000000000001,1.0,10.0,157.59999999999997,0
jakarta pusat,kemayoran,13.194,44.585,36.61,6.168,Built-up,0.219,0.103,36.081,2023,6,-6.1627,106.8558,RGB_Kemayoran2023.tif,kemayoran,28.2,46.80000000000002,1.0,13.0,140.79999999999998,0
bekasi,cabangbungin,8.464,22.145,30.08,3.757,Cropland,0.657,0.053,34.366,2024,5,-6.0781,107.1363,RGB_Cabangbungin2024.tif,cabangbungin,50.2,90.2,2.0,5.0,157.3,0
tangerang selatan,setu,12.689,41.482,32.13,54.164,Tree cover,0.533,0.359,36.887,2023,7,-6.3637,107.0373,RGB_Setu2023(1).tif,setu,21.6,48.800000000000026,1.0,4.0,113.3,0
depok,cimanggis,81.34,136.896,37.67,74.634,Built-up,0.344,0.278,41.387,2021,11,-6.3677,106.8694,RGB_Cimanggis_2021.tif,cimanggis,38.7,59.20000000000002,3.0,10.0,320.8999999999999,0
kota tangerang,pinang,8.271157931822028,22.320328036933,34.385807206704264,19.041,Built-up,0.3863317634153986,0.132,43.939819394718135,2025,2,-6.2153,106.6662,RGB_Pinang2020.tif,pinang,22.320328036933,48.66403022610268,0.0,14.0,231.5924220910168,0
bogor,cibungbulang,69.728,127.977,32.31,236.566,Tree cover,0.669,1.249,38.417,2020,4,-6.5761,106.661,RGB_Cibungbulang2020.tif,cibungbulang,85.6,100.29999999999998,2.0,18.0,329.6,0
kota tangerang,ciputat,14.743367517003158,40.93940332441416,35.849993784040066,21.960807198618202,Built-up,0.3473936537732023,0.1477315793252953,37.14044565241835,2022,7,-6.253018096131961,106.81541820311611,RGB_KarangTengah2024(1).tif,karangtengah,24.952306469313047,45.0870589080072,1.050928803685156,5.203715214740624,121.38513914103751,1
jakarta barat,tambora,25.425,53.404,41.81,5.895,Built-up,0.113,0.048,38.384,2021,11,-6.1475,106.8035,RGB_Tamansari2021(2).tif,tambora,31.2,62.29999999999997,4.0,7.0,254.8,0
bogor,ciomas,33.90924127541429,54.15390401280912,31.49519707739277,273.5814912784797,Tree cover,0.5026890935882968,1.7928104611662994,39.07615775538431,2024,8,-6.590159820722246,106.81229723191707,RGB_BabakanMadang2020.tif,sukaraja,29.806825047955886,66.77157020607804,2.893682038876645,17.085130764578743,438.08217189703083,1
tangerang,sukadiri,3.641167823378334,17.00972817241201,31.886471735571767,4.864,Cropland,0.44415963916269,0.063,30.98565981024041,2025,10,-6.0699,106.559,RGB_Sukadiri_2020.tif,sukadiri,17.00972817241201,26.529555557638474,0.0,5.0,112.87620252472834,0
kota tangerang,batuceper,73.961,131.946,38.47,10.341,Built-up,0.226,0.068,38.771,2020,2,-6.1618,106.6703,RGB_Batuceper2020.tif,batuceper,32.4,72.6,7.0,29.0,418.0,0
bogor,bojonggede,66.556,111.892,25.91,133.589,Built-up,0.322,0.293,40.714,2023,2,-6.4774,106.7927,RGB_BabakanMadang2023.tif,bojonggede,53.5,101.9,6.0,20.0,412.4,0
tangerang,kresek,10.117966535570114,36.62316782206877,30.05329700177596,11.706,Cropland,0.5809066267367761,0.093,39.984528600980696,2025,12,-6.1444,106.4044,RGB_Kresek_2020.tif,kresek,36.62316782206877,56.04348738816069,0.0,13.0,313.6569626026735,0
bogor,klapanunggal,73.066,198.545,32.44,203.856,Tree cover,0.643,3.061,38.564,2022,9,-6.483,106.9553,RGB_BabakanMadang2022.tif,klapanunggal,18.3,35.89999999999999,0.0,9.0,164.5,0
kota bekasi,medansatria,18.263415759619292,40.174598188078555,36.51269590910172,15.603251232837728,Built-up,0.340198831171921,0.11726959091017236,35.78264211693039,2021,6,-6.220935027916717,107.01135374220583,RGB_Cakung2021.tif,bekasiselatan,21.1,46.49999999999999,1.0,13.0,197.8,1
bogor,klapanunggal,48.993,77.332,29.98,203.856,Tree cover,0.661,3.061,39.736,2022,3,-6.483,106.9553,RGB_BabakanMadang2022.tif,klapanunggal,22.4,63.8,2.0,27.0,250.2,0
bogor,tanjungsari,24.915,62.307,29.13,362.528,Tree cover,0.755,5.549,32.648,2021,8,-6.6115,107.1406,RGB_BabakanMadang2021.tif,tanjungsari,27.2,44.300000000000026,2.0,5.0,118.5,0
tangerang selatan,ciputattimur,39.38,87.633,37.1,41.355,Built-up,0.351,0.245,40.544,2020,11,-6.2988,106.7556,RGB_CiputatTimur2020.tif,ciputattimur,21.7,43.29999999999999,2.0,16.0,226.7,0
depok,cinere,16.503,29.97,36.4,54.274,Built-up,0.425,0.287,38.326,2021,8,-6.3315,106.7894,RGB_Cinere_2021.tif,cinere,59.9,77.00000000000003,1.0,5.0,182.0,0
bogor,cileungsi,6.610885080693959,45.83546842783045,30.1967732335538,69.866,Tree cover,0.6318448364079361,0.251,40.49184684663379,2025,7,-6.4094,106.9962,RGB_BabakanMadang2020.tif,cileungsi,45.83546842783045,74.47528070275321,0.0,5.0,204.9374375015128,1
bogor,sukaraja,59.961,93.942,32.36,276.337,Tree cover,0.646,1.706,37.188,2021,5,-6.5792,106.8408,RGB_Sukaraja2021(2).tif,sukaraja,57.4,71.19999999999999,6.0,6.0,325.5999999999999,1
bogor,jonggol,55.06,72.68,30.01,186.743,Tree cover,0.665,2.153,39.015,2024,2,-6.4961,107.0456,RGB_BabakanMadang2024.tif,jonggol,29.3,61.80000000000002,5.0,13.0,340.9,0
bogor,dramaga,74.557,141.18,31.96,248.285,Tree cover,0.656,1.71,38.503,2020,5,-6.5888,106.7298,RGB_BabakanMadang2020.tif,dramaga,32.5,50.59999999999998,1.0,14.0,242.2,0
tangerang,sindangjaya,59.391,127.563,28.74,17.038,Tree cover,0.343,0.132,38.142,2023,2,-6.1689,106.4989,RGB_Sindang_Jaya_2023.tif,sindangjaya,38.0,90.10000000000002,8.0,22.0,396.4,0
bogor,sukamakmur,9.517470832777066,46.30340403619357,27.403178584604184,704.3608734872907,Tree cover,0.5871963532672296,7.403566414024072,41.15892359559323,2025,3,-6.670235187873155,106.82453098159642,RGB_BabakanMadang2023.tif,sukamakmur,46.30340403619357,92.60680925599168,0.0,15.805696050996623,295.04159581608906,1
bogor,tenjo,94.18,136.55,30.4,60.385,Tree cover,0.663,0.368,39.31,2024,11,-6.3723,106.4794,RGB_BabakanMadang2024.tif,tenjo,24.2,47.8,2.0,20.0,250.6,0
bekasi,kedungwaringin,44.671,82.087,37.23,10.722,Cropland,0.297,0.076,38.239,2022,10,-6.2516,107.2483,RGB_Kedungwaringin2022.tif,kedungwaringin,26.6,58.40000000000002,4.0,26.0,342.6000000000001,0
jakarta barat,tambora,19.371,47.706,40.87,5.895,Built-up,0.105,0.048,38.252,2023,11,-6.1475,106.8035,RGB_Tamansari2023(2).tif,tambora,40.7,55.19999999999997,3.0,23.0,285.2,0
jakarta utara,penjaringan,15.082,31.462,36.67,3.083,Built-up,0.274,0.074,34.906,2020,9,-6.115,106.7639,RGB_Penjaringan2020.tif,penjaringan,11.1,26.6,0.0,5.0,97.79999999999998,0
tangerang,kresek,19.291,54.257,32.41,11.706,Cropland,0.459,0.093,30.847,2024,9,-6.1444,106.4044,RGB_Kresek_2024.tif,kresek,18.8,35.79999999999998,0.0,8.0,114.0,0
jakarta pusat,gambir,18.852,52.45,39.31,7.605,Built-up,0.118,0.061,38.286,2022,12,-6.1715,106.8181,RGB_Gambir2022.tif,gambir,29.0,57.600000000000016,1.0,12.0,232.7,0
jakarta selatan,tebet,76.586,122.266,36.65,17.948,Built-up,0.145,0.137,38.721,2021,2,-6.2289,106.8509,RGB_Tebet2021.tif,tebet,40.1,79.4,9.0,27.0,402.7,1
kota tangerang,tangerang,45.761,68.592,38.27,17.193,Built-up,0.218,0.112,37.62,2024,12,-6.1888,106.6406,RGB_Tangerang2024.tif,tangerang,29.1,59.69999999999999,5.0,26.0,327.3,0
